,latitude,longitude,year,period,taxon,doy,state,all_species_dist,interval,inat,springtemp.x,springtemp.y,springsd2,springsd1,1,2,3,4,5,6,slope1,slope2
331,43.7981,-73.0876,1853,past,sanguinaria_canadensis,117,flowering,210108,0,0,4.912441254,8.808463387,8.41865203,9.941070286,-7.297277093,-6.302724838,-1.084280998,5.567630887,12.37472701,18.37577665,5.458558175,4.381316778
332,43.7981,-73.0876,1854,past,sanguinaria_canadensis,120,flowering,210108,0,0,4.912441254,8.400993168,8.97022311,11.00902543,-7.372218728,-9.041765213,-2.52594471,4.971487164,13.68428969,17.47414052,5.711639796,4.354693818
333,43.7981,-73.0876,1857,past,sanguinaria_canadensis,120,flowering,210108,0,0,5.13458395,7.222902387,8.068685408,8.404351799,-13.02464485,-3.218688965,-2.410113454,3.788779497,12.12126517,15.39167833,5.55143918,5.124884856
334,43.7981,-73.0876,1858,past,sanguinaria_canadensis,114,flowering,210108,0,0,4.708763599,8.148716509,9.225404973,11.09042174,-5.274371624,-9.051048279,-2.832123756,4.855364919,11.96745467,18.6041702,5.432448762,3.660813415
335,43.7981195,-73.0876119,1853,past,sanguinaria_canadensis,112,foliage,210108,0,0,4.912441254,8.808463387,8.41865203,9.941070286,-7.297277093,-6.302724838,-1.084280998,5.567630887,12.37472701,18.37577665,5.458558175,4.381316778
336,43.7981195,-73.0876119,1854,past,sanguinaria_canadensis,116,foliage,210108,0,0,4.912441254,8.400993168,8.97022311,11.00902543,-7.372218728,-9.041765213,-2.52594471,4.971487164,13.68428969,17.47414052,5.711639796,4.354693818
337,43.7981195,-73.0876119,1855,past,sanguinaria_canadensis,116,foliage,210108,0,0,4.42920351,7.998548344,8.418091762,10.80968651,-5.164758205,-9.848176956,-2.272266448,4.679238558,13.42620254,16.16101873,5.240100804,3.71079008
338,43.7981195,-73.0876119,1857,past,sanguinaria_canadensis,120,foliage,210108,0,0,5.13458395,7.222902387,8.068685408,8.404351799,-13.02464485,-3.218688965,-2.410113454,3.788779497,12.12126517,15.39167833,5.55143918,5.124884856
339,43.7981195,-73.0876119,1858,past,sanguinaria_canadensis,114,foliage,210108,0,0,4.708763599,8.148716509,9.225404973,11.09042174,-5.274371624,-9.051048279,-2.832123756,4.855364919,11.96745467,18.6041702,5.432448762,3.660813415
340,44.2301,-69.7753,1857,past,sanguinaria_canadensis,122,flowering,62422,0,0,4.800181389,7.044111378,7.548136681,8.240563515,-9.852128983,-4.175539136,-2.136450678,4.281722188,11.05439526,14.97677875,5.035786134,4.444064197
341,44.4758825,-73.212072,1853,past,sanguinaria_canadensis,114,foliage,263557,0,0,4.46526289,8.694394406,8.484783031,10.14392706,-7.291434228,-6.942996502,-1.382741868,5.638750359,12.19043982,18.33112931,5.500989111,4.43508084
342,44.4759,-73.2121,1853,past,sanguinaria_canadensis,116,flowering,263557,0,0,4.46526289,8.694394406,8.484783031,10.14392706,-7.291434228,-6.942996502,-1.382741868,5.638750359,12.19043982,18.33112931,5.500989111,4.43508084
343,44.4759,-73.2121,1855,past,sanguinaria_canadensis,121,flowering,263557,0,0,4.136670113,7.809728175,8.703696152,11.14775844,-5.520832062,-10.55556154,-2.722661972,4.210395098,13.54823554,16.20294404,5.36752368,3.702658105
344,44.6995,-73.4529,1852,past,sanguinaria_canadensis,131,flowering,291005,0,0,5.000798225,7.814866021,9.324420155,10.23735763,-9.695724249,-6.255472064,-2.879916191,3.256103754,13.28079998,17.60247654,5.749595429,4.223103988
345,45.121587,-72.915659,1857,past,sanguinaria_canadensis,135,foliage,230535,0,0,4.559411526,6.969341524,8.675944969,9.246232967,-14.68509865,-5.080307484,-3.659726977,3.632020116,12.50837091,15.39670205,6.013336736,5.63719368
346,45.121587,-72.915659,1858,past,sanguinaria_canadensis,108,foliage,230535,0,0,3.681789875,7.340496801,9.922798619,11.86495388,-8.616289198,-10.95303774,-4.083849669,3.010261536,11.89997628,18.53559905,6.040359844,4.174884027
347,45.1216,-72.9157,1858,past,sanguinaria_canadensis,114,flowering,230535,0,0,3.681789875,7.340496801,9.922798619,11.86495388,-8.616289198,-10.95303774,-4.083849669,3.010261536,11.89997628,18.53559905,6.040359844,4.174884027
348,32.7045753,-87.5958396,1858,past,syringa_vulgaris,60,foliage,274730,0,0,17.1618824,12.39128854,4.319672127,6.855474646,10.72986865,7.429055214,13.87852818,17.52770212,22.40722346,24.56690526,3.364824621,2.684297338
349,34.2465,-80.607,1852,past,syringa_vulgaris,69,foliage,166680,0,0,16.91627884,10.01249576,5.107567016,6.661527631,3.158666372,9.101909399,13.49815488,14.29125237,22.88335419,24.80672295,4.296506135,3.779400349
350,33.4956744,-88.4272627,1858,past,syringa_vulgaris,72,foliage,339355,0,0,16.33400726,11.44054988,4.62834416,7.260419009,9.973459721,5.77198863,13.50487828,16.51187289,21.53219409,24.34910214,3.490452088,2.734812915
351,34.2465,-80.607,1852,past,syringa_vulgaris,74,flowering,166680,0,0,16.91627884,10.01249576,5.107567016,6.661527631,3.158666372,9.101909399,13.49815488,14.29125237,22.88335419,24.80672295,4.296506135,3.779400349
352,32.7045753,-87.5958396,1857,past,syringa_vulgaris,75,flowering,274730,0,0,16.40888405,10.20937255,4.964063887,5.414106733,2.874641418,13.4239893,11.46132147,13.07753801,19.88119388,24.20038152,3.646186594,2.864602196
353,32.7045753,-87.5958396,1857,past,syringa_vulgaris,78,foliage,274730,0,0,16.40888405,10.20937255,4.964063887,5.414106733,2.874641418,13.4239893,11.46132147,13.07753801,19.88119388,24.20038152,3.646186594,2.864602196
354,32.7045753,-87.5958396,1856,past,syringa_vulgaris,80,foliage,274730,0,0,17.1094532,9.490505695,7.573695683,8.040490046,1.007469654,6.578230858,11.53352034,18.84280193,22.02780223,26.56490636,5.184147978,5.846128631
355,32.8407,-87.8875,1852,past,syringa_vulgaris,80,flowering,270026,0,0,17.36184311,10.65407225,6.125710414,5.770598355,2.171282768,10.17527032,14.79504812,15.47468781,21.83087137,24.53334141,4.213049601,4.452999294
356,35.037,-85.2672,1853,past,syringa_vulgaris,81,foliage,521570,0,0,14.29051971,7.315166857,5.067686695,7.311359441,2.026436687,4.681166798,8.958030835,13.59503311,18.23004948,23.15880263,4.312728001,3.89826533
357,35.9131996,-79.0558445,1853,past,syringa_vulgaris,82,foliage,211244,0,0,15.5318222,8.477487653,4.94992582,6.973795332,2.638730764,6.929753423,9.964083254,14.37738317,18.89154524,24.41013575,4.261591436,3.825028706
358,33.4956744,-88.4272627,1857,past,syringa_vulgaris,86,flowering,339355,0,0,15.62670231,9.01729852,5.29551933,5.779659588,1.14562273,12.16594219,10.6382668,12.11936235,19.05784035,24.15209782,3.919690442,3.139354348
359,35.9131996,-79.0558445,1858,past,syringa_vulgaris,87,foliage,211244,0,0,14.05421257,8.206188515,5.049997461,8.545314397,6.575077772,2.781313896,8.609747529,14.85861486,19.99687666,24.02450991,4.146934751,3.06790449
360,35.9606384,-83.9207392,1852,past,syringa_vulgaris,88,foliage,499783,0,0,13.51169586,6.482442349,6.013283675,6.883025043,-1.009355783,4.405192494,10.20550609,12.3284266,19.35583615,21.2635175,4.523977654,4.581366074
361,32.7045753,-87.5958396,1858,past,syringa_vulgaris,89,flowering,274730,0,0,17.1618824,12.39128854,4.319672127,6.855474646,10.72986865,7.429055214,13.87852818,17.52770212,22.40722346,24.56690526,3.364824621,2.684297338
362,33.4956744,-88.4272627,1858,past,syringa_vulgaris,89,flowering,339355,0,0,16.33400726,11.44054988,4.62834416,7.260419009,9.973459721,5.77198863,13.50487828,16.51187289,21.53219409,24.34910214,3.490452088,2.734812915
363,35.9606384,-83.9207392,1852,past,syringa_vulgaris,96,flowering,499783,0,0,13.51169586,6.482442349,6.013283675,6.883025043,-1.009355783,4.405192494,10.20550609,12.3284266,19.35583615,21.2635175,4.523977654,4.581366074
364,32.0810429,-89.1705998,1856,past,syringa_vulgaris,97,flowering,199076,0,0,17.02875137,9.197068579,7.368110462,8.241734653,0.891240597,6.495379686,11.09537697,18.30627707,22.55459243,26.69213164,5.268371244,5.684510669
365,35.9131996,-79.0558445,1858,past,syringa_vulgaris,99,flowering,211244,0,0,14.05421257,8.206188515,5.049997461,8.545314397,6.575077772,2.781313896,8.609747529,14.85861486,19.99687666,24.02450991,4.146934751,3.06790449
366,35.037,-85.2672,1853,past,syringa_vulgaris,103,flowering,521570,0,0,14.29051971,7.315166857,5.067686695,7.311359441,2.026436687,4.681166798,8.958030835,13.59503311,18.23004948,23.15880263,4.312728001,3.89826533
367,35.9131996,-79.0558445,1853,past,syringa_vulgaris,115,flowering,211244,0,0,15.5318222,8.477487653,4.94992582,6.973795332,2.638730764,6.929753423,9.964083254,14.37738317,18.89154524,24.41013575,4.261591436,3.825028706
368,32.7045753,-87.5958396,1857,past,tilia_americana,89,foliage,274730,0,0,16.40888405,10.20937255,4.964063887,5.414106733,2.874641418,13.4239893,11.46132147,13.07753801,19.88119388,24.20038152,3.646186594,2.864602196
369,32.7045753,-87.5958396,1858,past,tilia_americana,91,foliage,274730,0,0,17.1618824,12.39128854,4.319672127,6.855474646,10.72986865,7.429055214,13.87852818,17.52770212,22.40722346,24.56690526,3.364824621,2.684297338
370,33.8361,-81.1637,1852,past,ulmus_americana,6,flowering,175447,0,0,16.9764843,10.1915569,5.030473912,6.513495207,3.414197683,9.349334002,13.65059865,14.35209727,22.92648184,24.60391271,4.210900494,3.711496341
371,31.6321148,-91.8109604,1857,past,ulmus_americana,32,flowering,222008,0,0,17.30368996,11.34985134,4.617829027,5.223627386,4.468351841,14.27025032,12.9810375,13.6797657,20.81318629,24.77420938,3.481623537,2.634502876
372,35.9131996,-79.0558445,1853,past,ulmus_americana,37,flowering,211244,0,0,15.5318222,8.477487653,4.94992582,6.973795332,2.638730764,6.929753423,9.964083254,14.37738317,18.89154524,24.41013575,4.261591436,3.825028706
373,34.778,-79.792,1855,past,ulmus_americana,39,flowering,159446,0,0,15.43852139,9.532560617,6.051555309,8.417118185,6.557514787,3.824475765,9.954147935,17.79410398,21.36032513,24.25955179,4.255933976,3.983943975
374,31.6321148,-91.8109604,1858,past,ulmus_americana,56,flowering,222008,0,0,18.31142998,13.82400325,4.35107447,6.356903129,11.75663137,8.722647667,16.77497721,18.04175675,22.92703968,25.09072638,3.158583731,2.690770566
375,32.7045753,-87.5958396,1857,past,ulmus_americana,59,flowering,274730,0,0,16.40888405,10.20937255,4.964063887,5.414106733,2.874641418,13.4239893,11.46132147,13.07753801,19.88119388,24.20038152,3.646186594,2.864602196
376,33.315643,-86.18768,1852,past,ulmus_americana,61,foliage,314133,0,0,15.84089565,9.030412197,5.754644235,6.202812287,1.221387863,8.19956696,12.93025601,13.77043796,20.90949392,23.39472318,4.28104684,4.237783933
377,35.9606384,-83.9207392,1852,past,ulmus_americana,61,flowering,499783,0,0,13.51169586,6.482442349,6.013283675,6.883025043,-1.009355783,4.405192494,10.20550609,12.3284266,19.35583615,21.2635175,4.523977654,4.581366074
378,33.315643,-86.18768,1853,past,ulmus_americana,62,flowering,314133,0,0,16.62057877,10.13389943,4.810972605,6.609772908,4.833867073,7.698565632,12.34368718,15.65947783,19.93511152,24.76960301,3.991545944,3.712195382
379,31.6321148,-91.8109604,1858,past,ulmus_americana,63,foliage,222008,0,0,18.31142998,13.82400325,4.35107447,6.356903129,11.75663137,8.722647667,16.77497721,18.04175675,22.92703968,25.09072638,3.158583731,2.690770566
380,33.315643,-86.18768,1854,past,ulmus_americana,71,flowering,314133,0,0,16.62057877,11.26060125,4.098458832,5.736790645,6.473097801,9.274430513,14.10628223,15.18859446,20.60165167,23.93193746,3.495947828,3.09783417
381,33.4956744,-88.4272627,1858,past,ulmus_americana,73,foliage,339355,0,0,16.33400726,11.44054988,4.62834416,7.260419009,9.973459721,5.77198863,13.50487828,16.51187289,21.53219409,24.34910214,3.490452088,2.734812915
382,32.7045753,-87.5958396,1857,past,ulmus_americana,81,foliage,274730,0,0,16.40888405,10.20937255,4.964063887,5.414106733,2.874641418,13.4239893,11.46132147,13.07753801,19.88119388,24.20038152,3.646186594,2.864602196
383,32.7045753,-87.5958396,1858,past,ulmus_americana,83,foliage,274730,0,0,17.1618824,12.39128854,4.319672127,6.855474646,10.72986865,7.429055214,13.87852818,17.52770212,22.40722346,24.56690526,3.364824621,2.684297338
384,35.9131996,-79.0558445,1858,past,ulmus_americana,84,flowering,211244,0,0,14.05421257,8.206188515,5.049997461,8.545314397,6.575077772,2.781313896,8.609747529,14.85861486,19.99687666,24.02450991,4.146934751,3.06790449
385,34.2465,-80.607,1852,past,ulmus_americana,89,foliage,166680,0,0,16.91627884,10.01249576,5.107567016,6.661527631,3.158666372,9.101909399,13.49815488,14.29125237,22.88335419,24.80672295,4.296506135,3.779400349
386,35.9131996,-79.0558445,1853,past,ulmus_americana,91,foliage,211244,0,0,15.5318222,8.477487653,4.94992582,6.973795332,2.638730764,6.929753423,9.964083254,14.37738317,18.89154524,24.41013575,4.261591436,3.825028706
387,35.9131996,-79.0558445,1858,past,ulmus_americana,93,foliage,211244,0,0,14.05421257,8.206188515,5.049997461,8.545314397,6.575077772,2.781313896,8.609747529,14.85861486,19.99687666,24.02450991,4.146934751,3.06790449
388,34.2465,-80.607,1852,past,ulmus_americana,102,flowering,166680,0,0,16.91627884,10.01249576,5.107567016,6.661527631,3.158666372,9.101909399,13.49815488,14.29125237,22.88335419,24.80672295,4.296506135,3.779400349
389,35.06592,-83.96693,2016,present,acer_rubrum,8,foliage,432153,0,0,14.59,7.722750247,5.751052725,6.832109409,1.423000097,4.516000271,11.05000019,13.90200043,17.64599991,22.64700127,4.238914428,4.397100091
390,34.05406,-83.12312,2014,present,acer_rubrum,11,flowering,318657,0,0,16.268,8.38525036,5.797319277,7.563178976,1.638000131,7.045000553,9.204000473,15.65400028,20.6230011,25.06100082,4.694257283,4.420700037
391,35.485004,-82.53458,2015,present,acer_rubrum,13,foliage,386479,0,0,13.061,6.460500248,6.500456141,8.70795549,2.262000084,0.007,9.467000008,14.1060009,18.51200104,22.51000023,4.611257278,4.499200246
392,35.968304,-79.99545,2021,present,acer_rubrum,19,foliage,255890,0,0,15.17,9.392349839,5.410247616,7.025942794,4.566599846,5.205299854,12.11299992,15.68449974,19.32299995,23.61419868,4.033216981,4.026139975
393,35.82651,-82.55204,2022,present,acer_rubrum,27,flowering,416050,0,0,13.79,7.075199693,4.95011859,6.721423346,1.18719995,5.015299797,9.821399689,12.27689934,18.65399933,21.69319916,4.168616979,3.807519805
394,34.83689,-92.40572,2017,present,acer_rubrum,32,foliage,560142,0,0,17.95,12.03075063,4.649509602,5.570322166,6.660000324,10.66900063,13.00000095,17.79400063,20.07800102,24.62900162,3.510457352,3.573300123
395,34.150204,-82.010216,2017,present,acer_rubrum,36,flowering,244865,0,0,17.59,12.7820003,3.843536526,5.707894627,9.505000114,11.30500031,11.98900032,18.32900047,21.01200104,24.47000122,3.151028797,2.715600109
396,35.99495,-79.0087,2019,present,acer_rubrum,37,foliage,211244,0,0,16.68,9.506850243,4.572239162,7.606226317,5.541000366,7.607000351,8.822000504,16.05739975,22.72239876,24.02349854,4.142688152,3.27641983
397,35.81159,-78.71398,2019,present,acer_rubrum,39,flowering,197810,0,0,16.73,10.06572556,4.641843782,7.493769274,5.982000351,8.212000847,9.36700058,16.70190048,23.01549911,24.41749954,4.11208259,3.331470013
398,35.970634,-79.99403,2021,present,acer_rubrum,40,foliage,255890,0,0,15.17,9.392349839,5.410247616,7.025942794,4.566599846,5.205299854,12.11299992,15.68449974,19.32299995,23.61419868,4.033216981,4.026139975
399,32.542336,-87.80602,2021,present,acer_rubrum,43,flowering,245867,0,0,17.55,11.75779974,4.990255341,6.769112811,7.743700027,7.224899769,15.15889931,16.90369987,21.3253994,25.10719872,3.738965511,3.541399908
400,35.608395,-82.446205,2022,present,acer_rubrum,45,foliage,401099,0,0,13.99,8.526599884,4.476676665,6.135980486,3.135799885,6.782000065,10.96280003,13.22579956,18.88139915,22.10009956,3.810934149,3.445079899
401,35.616035,-82.56344,2020,present,acer_rubrum,47,flowering,401099,0,0,13.5,8.835674882,3.528543399,5.64958093,5.582000256,5.997900009,11.59889984,12.16389942,15.875,21.27299881,3.104322638,2.534669733
402,35.633415,-83.941086,2017,present,acer_rubrum,48,foliage,481874,0,0,14.09,10.07250059,4.314533898,5.739240738,6.890000343,7.938000202,9.055000305,16.4070015,18.27800179,20.91400146,3.099771758,2.966800356
403,35.708954,-82.61364,2018,present,acer_rubrum,48,foliage,401099,0,0,14.19,6.77125049,4.948809428,7.073315915,-0.230000004,9.443000793,6.943000317,10.92900085,20.36200142,22.92900085,4.358228763,3.09770021
404,35.81159,-78.71398,2016,present,acer_rubrum,49,foliage,197810,0,0,15.97,9.804500401,5.746357848,6.661676998,3.63100028,6.21600008,14.22500038,15.14600086,19.2650013,24.21100044,4.084800141,4.255400205
405,35.608395,-82.446205,2017,present,acer_rubrum,50,flowering,401099,0,0,13.74,10.03575027,4.011221468,5.731034131,6.927000523,8.407999992,8.887000084,15.92100048,18.13300133,21.39600182,3.101543168,2.746099997
406,35.977894,-79.01648,2019,present,acer_rubrum,50,flowering,211244,0,0,16.68,9.403375268,4.673201828,7.679320995,5.373000145,7.453000546,8.680000305,16.10750008,22.73349953,24.00689888,4.183956868,3.343049955
407,35.685448,-83.50313,2019,present,acer_rubrum,52,flowering,454689,0,0,14.64,6.725875199,4.038982217,5.830410782,2.139000177,6.980000496,5.855000496,11.92949963,17.37889862,18.64839935,3.42337684,2.824649835
408,35.690765,-83.501945,2019,present,acer_rubrum,52,flowering,454689,0,0,14.64,7.961350143,4.285985578,6.180020117,3.375000238,7.664000511,7.082000256,13.72439957,19.23449898,20.17949867,3.582182482,3.046619773
409,35.89088,-82.82121,2013,present,acer_rubrum,52,flowering,431908,0,0,11.732,6.758500457,4.368587332,7.829030557,5.415000439,4.014000416,4.355000019,13.25000095,17.08200073,21.77800179,3.711828818,2.384600115
410,35.77051,-83.1116,2021,present,acer_rubrum,54,foliage,441898,0,0,13.08,6.24364996,3.786371413,5.938768912,2.4454,3.591699839,8.857299805,10.0802002,14.37619972,19.34689903,3.373825577,2.817000055
411,35.848007,-78.55134,2017,present,acer_rubrum,54,flowering,185614,0,0,16.54,11.2735008,4.932893985,6.10777585,6.771000385,10.05600071,9.957000732,18.31000137,19.98700142,23.53800201,3.48517174,3.451800299
412,35.293438,-83.18106,2014,present,acer_rubrum,55,foliage,404421,0,0,12.63,5.555750191,5.992937615,7.179454833,-1.628000021,4.232000351,6.793000221,12.82600021,17.26100159,21.58200073,4.604857356,4.592300057
413,35.460716,-83.811615,2017,present,acer_rubrum,55,flowering,464583,0,0,12.7,9.692500591,4.375556282,5.733395417,6.370000362,7.710000515,8.577000618,16.11300087,17.73500061,20.65000153,3.114600182,3.009600163
414,35.462315,-83.80873,2017,present,acer_rubrum,55,flowering,464583,0,0,12.7,9.692500591,4.375556282,5.733395417,6.370000362,7.710000515,8.577000618,16.11300087,17.73500061,20.65000153,3.114600182,3.009600163
415,35.520927,-83.309875,2018,present,acer_rubrum,55,flowering,422856,0,0,13.1,6.269750282,4.989136864,6.533961761,-0.727000058,9.249000549,6.184000492,10.37300014,19.25800133,21.02600098,4.085171633,3.023500055
416,35.639874,-83.68772,2019,present,acer_rubrum,55,flowering,468030,0,0,14.72,8.130500138,4.615534947,6.309370413,3.07400012,7.858000278,7.326000214,14.26399994,19.51490021,20.81849861,3.732319771,3.303799939
417,35.708954,-82.61364,2017,present,acer_rubrum,55,flowering,401099,0,0,13.84,9.496750236,4.260626609,5.970407997,6.102000237,7.740000248,8.427000046,15.71800041,18.20700073,21.21300125,3.264200197,2.953500032
418,35.27953,-81.18929,2022,present,acer_rubrum,56,foliage,276204,0,0,17.1,9.8701998,4.889423005,6.926727036,4.217199802,7.819999695,12.00570011,15.43789959,21.12599945,25.105299,4.222591278,3.784779978
419,35.27953,-81.18929,2022,present,acer_rubrum,56,flowering,276204,0,0,17.1,9.8701998,4.889423005,6.926727036,4.217199802,7.819999695,12.00570011,15.43789959,21.12599945,25.105299,4.222591278,3.784779978
420,35.642353,-83.68743,2022,present,acer_rubrum,57,flowering,468030,0,0,14.12,6.844124794,4.611888731,6.192859964,1.102200031,5.32529974,9.432199478,11.51679993,17.57110023,20.66349983,3.903671455,3.535069942
421,35.664433,-83.59095,2022,present,acer_rubrum,57,flowering,468030,0,0,12.6,6.490574926,4.327220233,6.196417749,1.180199981,4.93239975,8.935400009,10.91429996,17.33539963,20.09790039,3.822182904,3.320530021
422,35.96582,-84.28259,2019,present,acer_rubrum,57,flowering,527757,0,0,15.75,9.267750025,4.764864981,6.950604477,4.515000343,7.892000198,8.80700016,15.8569994,21.68599892,22.7269001,3.985471262,3.494099712
423,35.977894,-79.01648,2019,present,acer_rubrum,57,foliage,211244,0,0,16.68,9.403375268,4.673201828,7.679320995,5.373000145,7.453000546,8.680000305,16.10750008,22.73349953,24.00689888,4.183956868,3.343049955
424,34.775036,-85.00389,2013,present,acer_rubrum,58,foliage,490441,0,0,14.046,8.444250464,4.306419678,7.786113621,6.475000381,5.660000324,6.777000427,14.86500072,18.54800034,23.96700096,3.834628664,2.628700113
425,35.257484,-82.70299,2018,present,acer_rubrum,58,flowering,378193,0,0,14.44,6.900000259,4.673704379,6.6980707,0.305000007,9.281000137,7.072000504,10.94200039,19.43600082,22.39300156,4.136428848,2.970200151
426,35.257484,-82.70299,2018,present,acer_rubrum,58,foliage,378193,0,0,14.44,6.900000259,4.673704379,6.6980707,0.305000007,9.281000137,7.072000504,10.94200039,19.43600082,22.39300156,4.136428848,2.970200151
427,35.616035,-82.56344,2019,present,acer_rubrum,58,foliage,401099,0,0,14.79,8.333975136,4.631372379,6.550288516,3.369000196,7.657000542,7.740000248,14.56989956,20.24300003,21.30500031,3.836225666,3.368569779
428,35.52503,-82.5312,2022,present,acer_rubrum,59,flowering,386479,0,0,13.85,7.720424831,4.783516886,6.691813951,2.099799871,5.699399948,10.16779995,12.91469955,19.0868988,22.27559853,4.108239698,3.691309905
429,35.15357,-79.36785,2016,present,acer_rubrum,60,flowering,171657,0,0,17.14,10.3675006,5.99113598,6.91242008,3.943000078,6.664000511,14.59400082,16.26900101,19.86500168,25.41000175,4.246086059,4.490800309
430,35.642117,-83.69259,2016,present,acer_rubrum,60,flowering,468030,0,0,13.92,7.211750373,6.120012634,6.660488991,0.433000028,3.913000107,10.70900059,13.79200077,16.7140007,21.71100044,4.225028687,4.687300271
431,35.642117,-83.69259,2016,present,acer_rubrum,60,foliage,468030,0,0,13.92,7.211750373,6.120012634,6.660488991,0.433000028,3.913000107,10.70900059,13.79200077,16.7140007,21.71100044,4.225028687,4.687300271
432,35.96397,-84.28634,2021,present,acer_rubrum,60,flowering,527757,0,0,14.41,8.65294981,5.124932865,7.223327423,4.15170002,4.370800018,12.14389992,13.94539928,18.49559975,23.6807003,4.052025713,3.715419769
433,35.644516,-83.68988,2018,present,acer_rubrum,61,flowering,468030,0,0,14.16,6.701750487,5.155920818,6.690346622,-0.626000047,9.594000816,6.938000202,10.90100098,20.27400017,21.80000114,4.232371565,3.192500246
434,32.542336,-87.80602,2021,present,acer_rubrum,62,foliage,245867,0,0,17.55,11.75779974,4.990255341,6.769112811,7.743700027,7.224899769,15.15889931,16.90369987,21.3253994,25.10719872,3.738965511,3.541399908
435,35.64893,-78.81695,2017,present,acer_rubrum,62,foliage,179575,0,0,16.68,11.51975048,4.841888651,5.99898886,6.945000172,10.54200077,10.23200035,18.36000061,20.1590004,23.73700142,3.455400154,3.39350009
436,35.733105,-78.85348,2017,present,acer_rubrum,63,flowering,179575,0,0,16.57,11.55975032,4.741590729,5.895561627,6.916000366,10.7140007,10.42500019,18.18400002,20.13000107,23.76200104,3.435342979,3.351499844
437,35.89088,-82.82121,2018,present,acer_rubrum,63,foliage,431908,0,0,14.01,6.999500316,5.141219424,7.016216413,-0.241000012,9.886000633,7.048000336,11.30500031,20.76400185,22.9090004,4.36117159,3.180000065
438,35.497227,-82.60886,2020,present,acer_rubrum,64,flowering,386479,0,0,13.24,7.990099907,3.468199748,5.47713751,4.766000271,5.22699976,10.72639942,11.24100018,14.90889931,20.02289963,3.024137034,2.492439938
439,35.633415,-83.941086,2019,present,acer_rubrum,64,flowering,481874,0,0,14.87,8.541600108,4.625159903,6.587760443,3.590000153,8.074000359,7.733000278,14.76939964,20.19689941,21.84739876,3.848345416,3.319719839
440,35.644516,-83.68988,2017,present,acer_rubrum,64,foliage,468030,0,0,13.87,9.496250391,4.390274436,5.666409586,6.24600029,7.348000526,8.449000359,15.94200039,17.38600159,20.18300056,3.065485845,3.018900013
441,35.4859,-82.99795,2022,present,acer_rubrum,66,foliage,410061,0,0,12.95,6.215224922,4.392870844,6.333316621,0.854099989,4.704400063,8.375299454,10.92710018,17.19050026,20.14539909,3.899045624,3.388989997
442,35.686604,-83.537605,2022,present,acer_rubrum,66,foliage,454689,0,0,14.01,6.653299779,4.392965413,6.163781145,1.170400023,5.263599873,9.020799637,11.15839958,17.57189941,20.25189972,3.841999916,3.372119844
443,35.7294,-78.813835,2022,present,acer_rubrum,67,flowering,179575,0,0,16.78,9.909349501,5.19021207,6.799575761,3.804099798,7.944599628,12.05779934,15.83089924,21.02980042,24.93449974,4.248020056,4.019359803
444,35.520927,-83.309875,2020,present,acer_rubrum,68,foliage,422856,0,0,12.34,7.580974698,3.674432767,5.562137773,4.412000179,4.389499664,10.60499954,10.91739941,14.58150005,19.48649979,3.036025688,2.573169756
445,35.890587,-78.72455,2010,present,acer_rubrum,68,foliage,197810,0,0,15.553,8.205250204,6.840399032,9.613462759,2.928000212,2.559000015,10.42800045,16.90600014,21.79600143,27.12800217,5.291114678,4.980300021
446,35.642353,-83.68743,2012,present,acer_rubrum,69,foliage,468030,0,0,14.872,8.779500365,4.675338285,5.533270851,4.074000359,5.450000286,12.61200047,12.98200035,17.83400154,19.66800117,3.299771649,3.388600016
447,35.460716,-83.811615,2021,present,acer_rubrum,70,foliage,464583,0,0,12.2,8.014049888,4.216281492,6.315828995,4.12650013,4.63380003,11.21119976,12.08469963,16.71829987,21.48279953,3.540242754,3.045199823
448,35.88971,-82.83286,2014,present,acer_rubrum,70,foliage,431908,0,0,12.609,5.942250222,6.345207186,7.682199112,-1.362000108,4.131000042,7.138000488,13.86200047,18.20300102,22.77100182,4.845857501,4.867900217
449,35.99281,-77.890724,2012,present,acer_rubrum,70,flowering,159178,0,0,16.86,11.14050066,4.457808528,6.330189723,6.968000412,7.606000423,14.90800095,15.08000088,21.84200096,23.43700027,3.577857167,3.163800192
450,35.353306,-83.195366,2016,present,acer_rubrum,71,foliage,422856,0,0,13.51,7.399000287,5.84544682,6.865904349,0.947000027,4.157999992,10.94200039,13.54900074,17.21800041,22.50400162,4.273485988,4.459000254
451,35.353306,-83.195366,2016,present,acer_rubrum,71,flowering,422856,0,0,13.51,7.399000287,5.84544682,6.865904349,0.947000027,4.157999992,10.94200039,13.54900074,17.21800041,22.50400162,4.273485988,4.459000254
452,35.497227,-82.60886,2020,present,acer_rubrum,71,foliage,386479,0,0,13.24,7.990099907,3.468199748,5.47713751,4.766000271,5.22699976,10.72639942,11.24100018,14.90889931,20.02289963,3.024137034,2.492439938
453,35.6428,-83.695915,2020,present,acer_rubrum,71,foliage,468030,0,0,13.41,8.552450061,3.558836382,5.442752606,5.356000423,5.591899872,11.80340004,11.45849991,15.6008997,20.28389931,2.980616965,2.451899862
454,35.729073,-83.40663,2021,present,acer_rubrum,71,foliage,454689,0,0,13.44,6.923999786,4.099765402,6.046975995,2.873299837,3.927699804,10.12489986,10.77009964,15.29969978,20.07419968,3.45044854,2.988759947
